"year";"BOUCLE DU MOUHOUN";"CASCADES";"CENTRE";"CENTRE EST";"CENTRE NORD";"CENTRE OUEST";"CENTRE SUD";"EST";"HAUTS BASSINS";"NORD";"PLATEAU CENTRAL";"SAHEL";"SUD OUEST"
"2008-06-06";"1,75";"11,32";"1,96";"0,01";"2,19";"3,17";"0,74";"0,25";"7,60";"0,32";"0,39";"0,40";"5,98"
"2008-06-07";"1,60";"0,00";"0,00";"0,00";"0,08";"0,00";"0,00";"0,05";"0,00";"4,19";"0,00";"0,15";"0,00"
"2008-06-08";"1,27";"0,56";"7,68";"8,74";"11,64";"2,80";"7,03";"13,49";"0,74";"1,70";"9,29";"11,90";"0,64"
"2008-06-09";"0,10";"0,03";"0,00";"1,64";"0,05";"0,01";"0,86";"3,59";"0,07";"0,00";"0,10";"0,01";"0,50"
"2008-06-10";"1,04";"8,45";"0,00";"0,21";"0,00";"0,49";"0,00";"0,11";"5,65";"0,00";"0,00";"0,14";"6,52"
"2008-06-11";"0,71";"0,67";"0,00";"1,50";"0,00";"0,15";"0,31";"0,51";"0,51";"0,00";"0,00";"0,00";"0,33"
"2008-06-12";"11,58";"10,83";"8,83";"2,48";"6,90";"9,65";"9,70";"4,70";"8,21";"12,19";"5,47";"8,46";"11,10"
"2008-06-13";"0,08";"0,32";"0,27";"0,17";"0,03";"0,00";"0,00";"0,29";"1,15";"0,00";"0,36";"0,00";"0,18"
"2008-06-14";"0,00";"0,00";"0,00";"0,00";"0,04";"0,00";"0,00";"2,36";"0,00";"0,00";"0,00";"1,18";"0,00"
"2008-06-15";"0,45";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00";"0,00";"0,00";"2,53";"0,00";"0,21";"0,00"
"2008-06-16";"3,98";"2,41";"0,00";"0,00";"0,01";"0,13";"0,12";"0,00";"3,43";"1,05";"0,00";"0,41";"0,00"
"2008-06-17";"4,31";"11,42";"7,45";"6,51";"0,59";"9,93";"9,91";"6,66";"7,76";"0,55";"5,34";"0,14";"11,54"
"2008-06-18";"0,00";"0,15";"0,00";"2,79";"0,00";"0,10";"1,94";"2,00";"0,00";"0,01";"0,22";"1,87";"0,12"
"2008-06-19";"0,00";"0,00";"0,12";"0,01";"1,49";"0,00";"0,00";"1,25";"0,00";"0,00";"0,11";"1,87";"0,00"
"2008-06-20";"3,57";"0,00";"0,02";"0,31";"1,19";"0,50";"0,00";"3,16";"2,31";"3,55";"0,74";"2,91";"0,00"
"2008-06-21";"2,84";"0,23";"0,37";"0,12";"4,40";"0,46";"0,14";"0,36";"2,46";"1,49";"2,83";"0,02";"0,00"
"2008-06-22";"5,61";"0,02";"2,88";"0,19";"2,04";"2,91";"0,15";"1,95";"0,59";"11,04";"2,59";"2,73";"0,00"
"2008-06-23";"5,33";"4,03";"6,61";"6,65";"8,39";"4,94";"5,11";"8,02";"5,07";"6,25";"6,32";"7,76";"2,75"
"2008-06-24";"5,02";"11,01";"4,96";"2,00";"0,05";"9,37";"4,84";"0,85";"6,61";"2,32";"0,81";"0,57";"10,12"
"2008-06-25";"9,28";"4,13";"12,92";"10,53";"18,20";"10,38";"11,91";"15,50";"6,19";"14,38";"13,79";"23,58";"10,17"
"2008-06-26";"0,37";"2,90";"0,79";"0,88";"0,32";"0,89";"3,11";"0,52";"0,85";"0,85";"2,39";"0,14";"0,89"
"2008-06-27";"0,15";"0,91";"1,00";"3,34";"1,49";"2,55";"6,56";"5,89";"1,14";"0,01";"0,62";"0,43";"0,67"
"2008-06-28";"15,58";"10,43";"15,26";"12,81";"13,13";"17,90";"12,91";"13,11";"13,15";"12,87";"13,25";"3,21";"19,98"
"2008-06-29";"2,03";"0,28";"0,00";"0,01";"0,02";"0,38";"0,02";"0,97";"1,95";"0,72";"0,00";"1,99";"0,00"
"2008-06-30";"8,94";"3,21";"14,34";"24,39";"10,28";"11,84";"17,15";"25,05";"4,73";"9,33";"13,79";"9,71";"8,28"
"2008-07-01";"0,31";"0,00";"3,89";"0,52";"8,84";"8,17";"6,31";"1,90";"0,00";"7,19";"6,91";"3,81";"0,16"
"2008-07-02";"0,42";"3,28";"0,04";"0,00";"0,10";"0,00";"0,00";"0,01";"0,26";"0,01";"0,43";"0,41";"0,00"
"2008-07-03";"0,03";"1,23";"0,00";"0,00";"0,00";"0,18";"0,00";"0,04";"0,00";"0,00";"0,00";"0,00";"7,11"
"2008-07-04";"19,02";"24,24";"28,59";"24,14";"18,26";"23,83";"25,49";"11,32";"32,14";"14,40";"24,03";"12,65";"36,15"
"2008-07-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,23";"0,00";"0,00";"0,00";"0,00";"0,20"
"2008-07-06";"3,68";"12,34";"4,61";"16,00";"0,00";"9,64";"13,46";"6,36";"10,15";"0,00";"4,32";"0,00";"20,46"
"2008-07-07";"9,24";"13,03";"11,33";"17,15";"2,62";"13,60";"14,75";"18,53";"13,99";"8,43";"10,83";"2,84";"2,17"
"2008-07-08";"5,32";"2,43";"0,00";"0,15";"0,00";"0,50";"0,05";"0,45";"5,32";"1,93";"0,00";"0,01";"0,84"
"2008-07-09";"1,10";"0,40";"7,22";"3,98";"15,13";"0,79";"0,82";"11,92";"2,67";"5,89";"4,45";"15,63";"0,19"
"2008-07-10";"3,83";"0,00";"6,55";"0,00";"0,04";"3,00";"0,49";"0,00";"2,63";"0,08";"1,95";"0,00";"0,03"
"2008-07-11";"11,04";"0,03";"15,40";"7,53";"9,79";"9,64";"8,87";"13,62";"6,13";"13,50";"13,32";"7,14";"2,94"
"2008-07-12";"9,12";"28,17";"0,20";"0,75";"0,36";"0,71";"2,13";"0,19";"22,68";"5,13";"1,85";"0,86";"7,01"
"2008-07-13";"0,01";"0,74";"0,00";"0,26";"0,00";"0,00";"0,02";"0,38";"0,47";"0,00";"0,00";"0,00";"0,04"
"2008-07-14";"0,05";"0,00";"0,00";"0,04";"0,00";"0,35";"0,04";"0,58";"0,12";"1,10";"0,00";"0,11";"0,06"
"2008-07-15";"21,49";"24,23";"13,48";"20,08";"12,58";"14,89";"15,44";"15,95";"25,24";"10,57";"15,14";"3,70";"21,97"
"2008-07-16";"1,00";"7,11";"0,00";"0,00";"0,00";"0,38";"0,00";"0,00";"0,87";"0,00";"0,00";"0,04";"7,00"
"2008-07-17";"0,72";"0,00";"0,71";"0,46";"0,19";"0,23";"0,07";"0,46";"0,00";"1,11";"1,62";"0,11";"0,17"
"2008-07-18";"9,06";"2,01";"24,84";"16,32";"17,37";"16,76";"18,09";"16,75";"7,05";"13,51";"22,28";"1,15";"11,51"
"2008-07-19";"41,52";"71,11";"40,01";"26,86";"11,77";"43,86";"36,32";"23,64";"68,49";"21,20";"35,93";"3,83";"61,83"
"2008-07-20";"2,60";"12,75";"0,64";"0,00";"0,00";"1,14";"0,49";"0,17";"9,77";"0,00";"0,18";"0,02";"9,54"
"2008-07-21";"0,65";"0,00";"2,90";"7,62";"8,58";"0,51";"1,63";"6,73";"0,00";"8,27";"4,16";"6,64";"0,00"
"2008-07-22";"22,14";"8,18";"13,57";"12,37";"8,42";"15,51";"11,37";"4,50";"27,62";"19,77";"14,48";"2,20";"8,42"
"2008-07-23";"0,08";"1,73";"0,00";"0,25";"0,00";"0,00";"0,00";"0,90";"0,00";"0,05";"0,00";"0,00";"0,00"
"2008-07-24";"0,01";"1,16";"0,45";"2,36";"0,67";"1,05";"0,08";"2,86";"0,94";"0,16";"0,43";"0,70";"0,00"
"2008-07-25";"0,85";"0,14";"0,00";"2,50";"0,81";"0,03";"0,12";"6,57";"0,02";"2,94";"0,00";"2,87";"0,00"
"2008-07-26";"11,67";"29,90";"21,57";"23,21";"20,98";"19,54";"26,79";"11,66";"12,69";"19,32";"25,69";"17,67";"29,90"
"2008-07-27";"1,46";"1,09";"7,91";"12,13";"3,43";"5,44";"14,58";"3,45";"0,42";"8,05";"7,34";"2,22";"6,27"
"2008-07-28";"8,58";"13,16";"6,90";"0,08";"0,84";"12,17";"4,87";"0,00";"14,95";"1,37";"4,63";"0,00";"7,12"
"2008-07-29";"0,00";"0,00";"0,00";"0,33";"0,00";"0,00";"0,00";"0,00";"0,04";"0,00";"0,00";"1,32";"0,00"
"2008-07-30";"13,03";"19,92";"15,67";"4,26";"14,03";"9,07";"4,51";"4,03";"15,72";"16,55";"13,73";"8,70";"24,88"
"2008-07-31";"0,15";"0,20";"12,52";"16,48";"8,11";"5,95";"14,65";"11,02";"0,65";"1,88";"10,53";"5,29";"0,44"
"2008-08-01";"18,72";"15,34";"8,32";"0,88";"2,70";"17,06";"9,77";"1,00";"12,51";"16,89";"3,73";"3,80";"17,70"
"2008-08-02";"1,61";"0,69";"1,49";"7,40";"0,24";"6,59";"4,22";"5,33";"1,13";"0,03";"4,30";"0,00";"0,02"
"2008-08-03";"9,38";"18,05";"4,47";"12,72";"3,99";"6,78";"11,66";"14,59";"14,15";"7,12";"2,29";"2,79";"13,79"
"2008-08-04";"3,82";"0,03";"0,00";"0,33";"14,45";"0,22";"0,08";"1,80";"1,23";"10,93";"0,99";"14,24";"0,37"
"2008-08-05";"1,39";"2,95";"1,28";"2,15";"0,38";"2,75";"3,85";"5,28";"0,59";"0,39";"0,48";"0,80";"4,41"
"2008-08-06";"2,55";"2,96";"0,74";"0,00";"2,73";"0,59";"0,06";"0,70";"0,34";"4,33";"0,29";"0,42";"1,75"
"2008-08-07";"7,50";"0,81";"7,01";"5,55";"9,13";"4,74";"3,38";"4,59";"1,19";"9,17";"7,13";"3,76";"1,08"
"2008-08-08";"19,15";"20,83";"10,03";"16,97";"7,29";"19,13";"18,29";"5,94";"20,07";"6,79";"13,86";"1,13";"20,78"
"2008-08-09";"7,32";"13,79";"0,34";"0,57";"7,27";"3,96";"1,04";"6,67";"12,17";"4,16";"0,67";"9,27";"12,63"
"2008-08-10";"0,00";"0,01";"0,00";"0,02";"0,00";"0,00";"0,00";"0,64";"0,00";"0,00";"0,00";"0,57";"0,00"
"2008-08-11";"5,80";"4,99";"15,89";"15,46";"15,75";"14,77";"17,06";"17,64";"4,31";"7,34";"16,16";"5,75";"6,16"
"2008-08-12";"17,86";"15,60";"24,32";"37,99";"18,66";"27,50";"32,48";"20,43";"14,24";"19,56";"25,67";"10,22";"12,95"
"2008-08-13";"0,07";"1,22";"0,00";"0,20";"0,22";"0,00";"0,00";"0,58";"0,38";"0,00";"0,00";"0,20";"1,32"
"2008-08-14";"18,07";"4,43";"21,25";"13,30";"6,13";"19,98";"17,68";"1,56";"9,35";"14,58";"16,20";"1,33";"8,62"
"2008-08-15";"0,01";"0,63";"0,00";"5,87";"0,00";"0,29";"1,77";"2,24";"0,14";"0,00";"0,04";"0,00";"0,00"
"2008-08-16";"24,36";"6,39";"23,75";"16,81";"17,37";"30,46";"26,36";"20,48";"14,55";"16,31";"25,35";"12,57";"13,08"
"2008-08-17";"3,10";"14,16";"0,00";"0,12";"0,21";"0,87";"0,16";"2,25";"5,59";"4,90";"0,00";"0,85";"7,70"
"2008-08-18";"15,46";"4,08";"12,11";"9,95";"17,80";"16,81";"8,40";"36,33";"11,63";"15,07";"11,84";"21,73";"5,73"
"2008-08-19";"18,94";"14,97";"10,60";"13,72";"7,14";"21,97";"26,51";"3,04";"16,64";"11,17";"9,55";"1,80";"17,14"
"2008-08-20";"1,55";"7,13";"0,38";"16,82";"3,44";"4,42";"3,57";"18,62";"11,64";"0,00";"1,88";"1,61";"4,06"
"2008-08-21";"1,29";"0,43";"0,86";"4,76";"4,70";"1,73";"1,66";"6,41";"0,73";"4,43";"1,76";"3,30";"1,43"
"2008-08-22";"25,14";"49,63";"14,09";"12,85";"12,79";"20,42";"10,47";"12,01";"33,60";"18,32";"14,43";"4,95";"42,00"
"2008-08-23";"6,68";"9,01";"3,55";"0,25";"3,06";"2,89";"0,27";"0,60";"13,95";"5,17";"2,37";"1,68";"0,43"
"2008-08-24";"0,00";"0,37";"0,00";"0,00";"0,00";"0,00";"0,00";"1,34";"0,00";"0,00";"0,00";"0,24";"0,00"
"2008-08-25";"10,46";"19,76";"14,14";"35,81";"12,98";"13,54";"23,09";"34,10";"16,72";"7,93";"22,35";"7,20";"24,16"
"2008-08-26";"4,03";"0,83";"0,00";"2,15";"7,99";"0,46";"0,67";"3,57";"0,24";"13,01";"0,45";"12,69";"0,66"
"2008-08-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,35";"0,00";"0,10";"0,02";"0,00";"0,22";"0,36";"0,04"
"2008-08-28";"11,41";"7,24";"24,15";"29,50";"19,47";"25,05";"33,32";"23,77";"5,54";"15,12";"23,54";"6,53";"11,79"
"2008-08-29";"7,41";"13,55";"1,08";"0,43";"0,57";"6,99";"2,56";"0,28";"10,56";"1,14";"1,06";"0,41";"12,37"
"2008-08-30";"11,18";"6,55";"5,98";"1,79";"8,92";"6,40";"2,54";"2,18";"11,30";"17,19";"9,46";"4,40";"9,33"
"2008-08-31";"5,37";"0,19";"0,88";"0,50";"8,18";"0,43";"0,16";"5,31";"2,15";"3,43";"1,71";"7,08";"0,01"
"2008-09-01";"0,56";"2,51";"8,18";"9,97";"1,46";"6,21";"10,75";"3,67";"1,08";"0,38";"9,53";"0,00";"4,12"
"2008-09-02";"6,52";"10,50";"22,15";"13,51";"12,22";"17,64";"16,88";"16,38";"10,44";"4,10";"17,81";"2,96";"15,25"
"2008-09-03";"11,16";"6,93";"12,29";"6,52";"7,93";"14,50";"11,76";"1,84";"16,70";"9,73";"10,62";"0,60";"4,08"
"2008-09-04";"2,24";"7,54";"7,39";"15,00";"4,56";"4,80";"12,51";"13,12";"5,00";"2,20";"9,45";"1,32";"1,94"
"2008-09-05";"0,00";"0,00";"0,00";"0,71";"0,17";"0,00";"0,06";"1,60";"0,92";"0,02";"0,01";"0,14";"0,10"
"2008-09-06";"0,00";"0,02";"0,00";"0,00";"0,00";"0,12";"0,00";"0,00";"0,05";"0,00";"0,00";"0,00";"2,56"
"2008-09-07";"3,95";"0,32";"0,00";"0,00";"0,00";"0,18";"0,00";"0,00";"1,31";"3,27";"0,00";"0,06";"0,00"
"2008-09-08";"14,72";"10,98";"14,72";"17,24";"6,71";"14,81";"15,69";"13,47";"21,66";"6,77";"13,87";"0,88";"13,50"
"2008-09-09";"0,00";"3,92";"0,03";"3,66";"0,36";"1,31";"2,31";"5,89";"0,88";"0,09";"0,48";"0,31";"4,29"
"2008-09-10";"3,34";"15,69";"0,54";"0,00";"1,07";"7,88";"1,85";"0,38";"15,42";"0,20";"0,31";"0,66";"16,34"
"2008-09-11";"0,00";"0,33";"3,38";"2,30";"4,10";"0,19";"0,03";"8,04";"0,24";"0,17";"2,94";"5,70";"0,11"
"2008-09-12";"12,59";"6,16";"17,68";"23,62";"16,04";"20,64";"23,88";"16,90";"13,54";"12,90";"18,44";"12,45";"15,46"
"2008-09-13";"4,67";"4,76";"1,40";"0,56";"7,76";"4,48";"0,53";"1,51";"3,83";"8,15";"2,98";"5,47";"5,68"
"2008-09-14";"13,59";"48,22";"0,25";"1,61";"0,32";"4,70";"1,92";"1,76";"38,79";"0,35";"0,14";"0,06";"26,51"
"2008-09-15";"6,27";"13,35";"11,25";"15,07";"9,84";"12,08";"14,43";"17,89";"18,72";"11,11";"9,36";"8,72";"19,65"
"2008-09-16";"6,27";"9,90";"11,21";"0,00";"2,92";"4,04";"1,52";"0,00";"4,54";"7,42";"6,33";"1,10";"4,04"
"2008-09-17";"0,02";"0,29";"0,00";"0,01";"0,00";"0,01";"0,00";"1,58";"0,23";"0,00";"0,00";"0,00";"0,00"
"2008-09-18";"0,09";"2,44";"0,04";"0,02";"0,00";"0,29";"0,31";"0,03";"0,02";"0,00";"0,05";"0,00";"2,20"
"2008-09-19";"10,86";"30,67";"0,08";"0,99";"0,00";"5,16";"0,81";"1,61";"25,07";"0,04";"0,05";"0,09";"22,07"
"2008-09-20";"0,99";"11,09";"1,04";"0,26";"1,16";"0,82";"0,07";"2,67";"0,39";"0,87";"0,85";"4,35";"1,73"
"2008-09-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,12";"0,00";"0,04";"0,00"
"2008-09-22";"0,36";"0,06";"3,18";"0,01";"6,79";"1,45";"0,05";"0,47";"0,01";"5,57";"2,84";"2,25";"0,00"
"2008-09-23";"0,38";"4,54";"0,41";"2,54";"0,69";"5,02";"6,07";"0,04";"2,46";"1,38";"0,15";"0,05";"4,89"
"2008-09-24";"4,11";"12,00";"0,74";"9,01";"0,06";"2,08";"2,96";"7,63";"12,03";"0,01";"2,04";"0,06";"6,24"
"2008-09-25";"0,00";"8,33";"0,00";"0,00";"0,00";"0,28";"0,60";"0,00";"1,32";"0,00";"0,00";"1,16";"3,55"
"2008-09-26";"6,60";"26,11";"3,66";"8,93";"3,79";"8,44";"6,67";"5,14";"33,70";"4,02";"3,84";"2,99";"23,85"
"2008-09-27";"1,07";"3,70";"0,32";"0,53";"2,81";"0,45";"0,76";"1,52";"0,05";"2,13";"0,37";"1,63";"6,62"
"2008-09-28";"0,04";"2,69";"2,82";"8,14";"0,02";"1,57";"2,86";"2,25";"0,49";"0,00";"0,65";"0,46";"4,82"
"2008-09-29";"0,00";"1,57";"0,00";"0,00";"0,00";"0,00";"0,00";"0,23";"2,30";"0,00";"0,00";"0,00";"1,79"
"2008-09-30";"0,00";"2,63";"0,00";"5,43";"0,00";"0,00";"0,04";"1,55";"3,39";"0,00";"0,00";"0,00";"4,93"
"2008-10-01";"7,64";"18,03";"0,00";"1,22";"0,00";"0,45";"0,94";"0,00";"16,69";"1,29";"0,00";"0,11";"16,19"
"2008-10-02";"0,28";"0,00";"0,00";"0,00";"0,00";"0,10";"0,00";"0,00";"0,25";"0,79";"0,00";"0,15";"0,10"
"2008-10-03";"0,64";"0,00";"3,48";"8,00";"2,05";"4,77";"6,54";"8,64";"0,21";"0,78";"4,54";"0,42";"2,74"
"2008-10-04";"4,24";"9,75";"2,81";"0,00";"0,42";"3,44";"2,07";"0,03";"5,93";"0,51";"0,76";"0,00";"6,76"
"2008-10-05";"0,00";"4,89";"0,00";"0,47";"0,12";"0,04";"0,00";"1,74";"0,85";"0,00";"0,00";"0,00";"2,15"
"2008-10-06";"0,29";"5,91";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,55";"0,00";"0,00";"0,00";"1,72"
"2008-10-07";"0,00";"0,93";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,30"
"2008-10-08";"0,00";"2,75";"0,00";"0,00";"3,20";"0,00";"0,00";"0,32";"0,65";"0,17";"0,30";"2,42";"2,95"
"2008-10-09";"0,74";"0,58";"4,17";"0,10";"0,95";"4,25";"1,47";"0,34";"1,33";"0,92";"3,17";"0,11";"1,79"
"2008-10-10";"3,90";"10,05";"4,82";"7,43";"3,50";"5,37";"9,16";"3,69";"7,75";"2,25";"5,18";"1,25";"9,29"
"2008-10-11";"1,26";"0,34";"4,45";"7,77";"3,45";"4,99";"8,18";"5,15";"1,27";"4,39";"4,81";"3,23";"0,43"
"2008-10-12";"3,43";"3,85";"4,82";"7,90";"3,48";"3,87";"6,26";"6,08";"2,34";"3,27";"3,92";"3,14";"4,16"
"2008-10-13";"2,53";"2,20";"1,64";"4,90";"2,21";"3,08";"3,77";"4,38";"0,69";"3,92";"1,64";"1,24";"1,02"
"2008-10-14";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-10-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-10-16";"0,00";"0,01";"0,00";"0,16";"0,00";"0,70";"0,74";"0,03";"0,00";"0,00";"0,00";"0,00";"2,20"
"2008-10-17";"0,06";"1,17";"0,00";"0,37";"0,00";"0,16";"0,49";"0,06";"0,68";"0,00";"0,03";"0,00";"0,84"
"2008-10-18";"0,10";"4,80";"0,02";"0,00";"0,00";"0,24";"0,00";"0,00";"0,01";"0,02";"0,06";"0,00";"1,91"
"2008-10-19";"0,04";"0,12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,06";"0,00";"0,00";"0,00";"0,50"
"2008-10-20";"2,97";"1,18";"2,42";"0,57";"2,05";"0,89";"1,35";"0,63";"6,78";"3,81";"1,49";"1,37";"1,64"
"2008-10-21";"0,98";"0,49";"0,04";"0,00";"0,00";"0,19";"0,00";"0,03";"1,28";"0,00";"0,03";"0,01";"0,43"
"2008-10-22";"0,00";"0,00";"0,00";"0,04";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02"
"2008-10-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-10-24";"0,00";"0,06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-10-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-10-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-10-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-10-28";"0,03";"0,86";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,83"
"2008-10-29";"0,00";"1,85";"0,00";"0,01";"0,00";"0,00";"0,00";"0,01";"0,41";"0,00";"0,00";"0,01";"1,85"
"2008-10-30";"0,00";"0,22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00"
"2008-10-31";"0,00";"0,23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01"
"2008-11-01";"0,12";"0,01";"0,00";"0,00";"0,00";"0,02";"0,01";"0,00";"0,04";"0,20";"0,00";"0,00";"0,62"
"2008-11-02";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,31"
"2008-11-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,04"
"2008-11-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,04"
"2008-11-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-07";"0,00";"0,06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-08";"0,00";"0,00";"0,00";"0,02";"0,00";"0,04";"0,03";"0,00";"0,03";"0,00";"0,00";"0,00";"0,02"
"2008-11-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-11";"0,00";"0,00";"0,00";"0,03";"0,00";"0,01";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,14"
"2008-11-12";"0,00";"0,00";"0,00";"0,04";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-15";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02"
"2008-11-16";"0,00";"0,08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,01";"0,00";"0,00";"0,00";"0,23"
"2008-11-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-20";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,01";"0,01";"0,00";"0,00";"0,00";"0,00"
"2008-11-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,12"
"2008-11-22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,01";"0,00";"0,03";"0,00";"0,00";"0,00";"0,00"
"2008-11-24";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,04";"0,00";"0,00";"0,00";"0,00"
"2008-11-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-11-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-12-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-12-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-12-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-12-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-12-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-12-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-12-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-12-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2008-12-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
